timestamp;log_type;message;stacktrace
0;Log; Number of scenes in build: 5;UnityEngine.Debug:Log (object).  AdditiveLoadManager:Start () (at Assets/AdditiveLoadManager.cs:40).  
0;Log; Currently loaded scenes: 5;UnityEngine.Debug:Log (object).  AdditiveLoadManager:Start () (at Assets/AdditiveLoadManager.cs:41).  
[PPID3]      SIZE_AND_VIBRATION  SIZE_AND_VIBRATION_AND_AUDIO  SIZE_AND_AUDIO  SIZE 
[PPID4]      SIZE_AND_VIBRATION_AND_AUDIO  SIZE  SIZE_AND_VIBRATION  SIZE_AND_AUDIO ;UnityEngine.Debug:Log (object).  LatinSquare:GetLatinSquareFromNamedConditions (string[]) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/LatinSquare.cs:39).  ExperimentSetup:GenerateBlockSetFromPpid (intintint) (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:160).  ExperimentSetup:StartSession () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:242).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
0,3533334;Log;[<b><color=#AD477C>UXF</color></b>] Beginning session.;UnityEngine.Debug:Log (object).  UXF.Utilities:UXFDebugLog (string) (at Assets/UXF/Scripts/Etc/Utilities.cs:13).  UXF.Session:Begin (stringstringintSystem.Collections.Generic.Dictionary`2<string object>UXF.Settings) (at Assets/UXF/Scripts/Session.cs:346).  ExperimentSetup:StartSession () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:245).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
0,3533334;Warning;Experimental condition PreBlockBegin beginSIZE_AND_VIBRATION_AND_AUDIO. Success True;UnityEngine.Debug:LogWarning (object).  ExperimentSetup:PreBlockBegin (UXF.Block) (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:304).  UnityEngine.Events.UnityEvent`1<UXF.Block>:Invoke (UXF.Block).  UXF.Session:Begin (stringstringintSystem.Collections.Generic.Dictionary`2<string object>UXF.Settings) (at Assets/UXF/Scripts/Session.cs:352).  ExperimentSetup:StartSession () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:245).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
0,3533334;Log;[<b><color=#2ba198>@alreylz</color></b>] -> Pre-Bloque #1;UnityEngine.Debug:Log (object).  alreylz.Debug:Log (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:21).  ExperimentSetup:PreBlockBegin (UXF.Block) (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:310).  UnityEngine.Events.UnityEvent`1<UXF.Block>:Invoke (UXF.Block).  UXF.Session:Begin (stringstringintSystem.Collections.Generic.Dictionary`2<string object>UXF.Settings) (at Assets/UXF/Scripts/Session.cs:352).  ExperimentSetup:StartSession () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:245).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
0,3533334;Log;[UFX] OnPreBlockBegin executed for Block 1;UnityEngine.Debug:Log (object).  UXF.Session/<>c:<Begin>b__72_0 (UXF.Block) (at Assets/UXF/Scripts/Session.cs:351).  UnityEngine.Events.UnityEvent`1<UXF.Block>:Invoke (UXF.Block).  UXF.Session:Begin (stringstringintSystem.Collections.Generic.Dictionary`2<string object>UXF.Settings) (at Assets/UXF/Scripts/Session.cs:352).  ExperimentSetup:StartSession () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:245).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
2,355549;Log;Connection established with Server. You are a game_client;UnityEngine.Debug:Log (object).  alreylz.Networking.WsMessageHandler:HandleRPCs (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Networking/WebSockets/WsMessageHandler.cs:77).  alreylz.Networking.WsGameClient:<Start>b__38_1 (object[]) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Networking/WebSockets/WsGameClient.cs:170).  alreylz.CoExecuter/<Repeating>d__11:MoveNext () (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/CoExecuter.cs:138).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
2,355549;Warning;[<b><color=#2ba198>@alreylz</color></b>] The received message could not be parsed as an RPC message [message : Connection established with Server. You are a game_client];UnityEngine.Debug:LogWarning (object).  alreylz.Debug:LogWarning (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:26).  alreylz.Networking.WsMessageHandler:HandleRPCs (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Networking/WebSockets/WsMessageHandler.cs:105).  alreylz.Networking.WsGameClient:<Start>b__38_1 (object[]) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Networking/WebSockets/WsGameClient.cs:170).  alreylz.CoExecuter/<Repeating>d__11:MoveNext () (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/CoExecuter.cs:138).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
2,355549;Warning;[<b><color=#2ba198>@alreylz</color></b>] Couldn't parse the incoming message into a websocket base message:
 <color=#842cde>'Connection established with Server. You are a game_client'</color>;UnityEngine.Debug:LogWarning (object).  alreylz.Debug:LogWarning (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:26).  alreylz.Networking.WsGameClient:<Start>b__38_1 (object[]) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Networking/WebSockets/WsGameClient.cs:181).  alreylz.CoExecuter/<Repeating>d__11:MoveNext () (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/CoExecuter.cs:138).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
2,355549;Log;[<b><color=#2ba198>@alreylz</color></b>] [alreylz.Networking.WsGameClient] Processed an incoming WS message.;UnityEngine.Debug:Log (object).  alreylz.Debug:Log (string) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/Debug.cs:21).  alreylz.Networking.WsGameClient:<Start>b__38_1 (object[]) (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Networking/WebSockets/WsGameClient.cs:185).  alreylz.CoExecuter/<Repeating>d__11:MoveNext () (at Assets/Plugins/utd/Assets/Scripts [alreylz]/Utils/CoExecuter.cs:138).  UnityEngine.SetupCoroutine:InvokeMoveNext (System.Collections.IEnumeratorintptr).  
3,720497;Log;REFRESHED Relevance Indexes;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:125).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 6 - has assigned value of 192 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 0 - has assigned value of 191 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 1 - has assigned value of 19 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 2 - has assigned value of 176 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 3 - has assigned value of 175 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 4 - has assigned value of 17 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 5 - has assigned value of 16 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;Node 7 - has assigned value of 15 ;UnityEngine.Debug:Log (object).  TrialManager:AssignRelevanceIndexes (bool) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:129).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:713).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Warning;Experimental condition on TrialBegin SIZE_AND_VIBRATION_AND_AUDIO. Success True;UnityEngine.Debug:LogWarning (object).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:721).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
3,720497;Log;[TrialManager] SetupTrialVibration();UnityEngine.Debug:Log (object).  TrialManager:SetupTrialVibration () (at Assets/Scripts/ExperimentSetup/TrialManager.cs:576).  TrialManager:TrialPrepare (UXF.Trial) (at Assets/Scripts/ExperimentSetup/TrialManager.cs:753).  UnityEngine.Events.UnityEvent`1<UXF.Trial>:Invoke (UXF.Trial).  UXF.Trial:Begin () (at Assets/UXF/Scripts/Etc/Trial.cs:153).  UXF.Session:BeginNextTrial () (at Assets/UXF/Scripts/Session.cs:430).  ExperimentSetup:DoTrialStart () (at Assets/Scripts/ExperimentSetup/ExperimentSetup.cs:407).  System.Reflection.MethodBase:Invoke (objectobject[]).  SubjectNerd.Utilities.ReorderableArrayInspector:DrawContextMenuButtons () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:918).  SubjectNerd.Utilities.ReorderableArrayInspector:InspectorGUIStart (bool) (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:617).  SubjectNerd.Utilities.ReorderableArrayInspector:OnInspectorGUI () (at Assets/UXF/Scripts/Etc/ReorderableInspector/Editor/ReorderableArrayInspector.cs:632).  UnityEngine.GUIUtility:ProcessEvent (intintptrbool&).  
